pid,registration_timestamp,product_name,retail_price,discounted_price,stock
BBAEDVQEXHMCDBGS,2015-12-30 00:17:46 +0000,"Vaishali Bindi and Bangles Brass, Copper Bangle Set",649,249,145
BBAE66EF57BJYBJ4,2015-12-20 08:26:17 +0000,BGS Alloy Crystal Bracelet,1399,699,167
BBAE4BR6DH4DYCFZ,2016-01-07 00:54:41 +0000,Sparkle Street Alloy Bangle Set,2600,1170,114
BBADSEZDTFDW6BPD,2015-12-20 08:26:17 +0000,925 Silver Alloy Silver Bracelet,1599,1498,118
BBAEB3ZC6CGGWMAF,2015-12-20 08:26:17 +0000,Sindoora Alloy Bangle Set,989,577,134
BBAEAHNGVHWRRKCX,2015-12-30 00:17:46 +0000,Aayat Brass Zircon Bangle Set,1299,349,143
BBAEC89QHQZKMBVD,2015-12-30 00:17:46 +0000,NJ Metal Yellow Gold Bangle Set,999,199,161
BBAEE897P2A9PBX6,2015-12-30 00:17:46 +0000,Praniti Wood Bangle,500,500,117
BBAE8BXADJRG9KNP,2015-12-20 08:26:17 +0000,Jewels Galaxy Alloy Bangle Set,3999,1499,180
BBAEC9UFNUQHKBXQ,2015-12-20 08:26:17 +0000,Advikacreations Metal Bracelet,400,350,114
BBAEE897XSCRYBYA,2015-12-30 00:17:46 +0000,Praniti Wood Bangle,500,500,115
BBAEEHAFWJY9GBYC,2015-12-31 09:19:31 +0000,Zeneme Alloy Cubic Zirconia Yellow Gold Bangle Set,2999,699,170
BBAEYB4VPP2FBC8P,2016-01-04 03:25:23 +0000,BGS Alloy Bracelet,299,210,156
BBAECPQAHY5U8C9D,2015-12-30 00:17:46 +0000,Gene Shoppiee Metal Bangle,599,119,174
BBAEDPZZUY4JCCCG,2015-12-20 08:26:17 +0000,Shadi Bazaar Acrylic Chudas,1000,385,115
BBAE6F7ZENM3GCFJ,2015-12-20 08:26:17 +0000,"Jewel Touch Alloy, Resin Bracelet Set",1020,425,157
BBAEYTTMX8GZUCGG,2015-12-20 08:26:17 +0000,Just Women Alloy Yellow Gold Bracelet,695,487,151
BBAEAJTMZZRPYCJV,2015-12-20 08:26:17 +0000,Kuhuk Plastic Bangle Set,1000,595,148
BBAEEDQYHXQP7CMW,2015-12-31 09:19:31 +0000,The Jewelbox Brass Cubic Zirconia Yellow Gold Bangle,1838,735,159
BBADVRPJUVEV7CPY,2015-12-30 00:17:46 +0000,Sukkhi Copper Yellow Gold Bangle Set,1491,399,112
BBAE9WX5JBQVYUMR,2015-12-30 00:17:46 +0000,Vedika Jewellery Alloy Bangle Set,1299,375,139
BBAEFYZ9HC3R7CSS,2016-03-03 23:09:59 +0000,Aadyaa Collections Alloy Bangle Set,2599,1400,155
BBAEB73MMMQHYYHF,2015-12-29 05:07:38 +0000,BlueStone Yellow Gold Diamond 14 Bracelet,33659,26653,126
BBAEB73MVHDCZAV5,2015-12-29 05:07:38 +0000,BlueStone Yellow Gold Diamond 14 Bracelet,32520,25905,108
BBAE66EFFAHZTD9T,2015-12-20 08:26:17 +0000,BGS Alloy Crystal Bracelet,1199,599,196
BBAEECVVYFX66DEZ,2015-12-31 09:19:31 +0000,YouBella Alloy Bangle Set,1999,699,183
BBAE76S5AWYTGPB2,2015-12-20 08:26:17 +0000,Nirosha Leather Bracelet,599,299,185
BBAEEFYGHMGZFDUP,2015-12-31 09:19:31 +0000,Urthn Alloy Bangle Set,2475,745,165
BBAECBJ7G3YVDDZR,2015-12-30 00:17:46 +0000,Dapinc Plastic Bangle Set,1000,300,192
BBAE7Z93PGGAD2ZH,2015-12-12 11:46:53 +0000,Vidhya Kangan Blue Metal Rhodium Bangle Set,700,500,112
BBAEEYH6QUXJRGGR,2015-12-30 00:17:46 +0000,Viva Fashions Alloy Rhodium Bangle Set,680,680,183
BBAEJA5DZKZHSVFE,2016-06-12 21:55:11 +0000,GAJ IMPEX Acrylic Bangle Set,789,526,148
BBAE5TXZYPGHGEDX,2015-12-30 00:17:46 +0000,Kuhuk Plastic Bangle Set,600,152,168
BBAEE2NFKJWYBZ4W,2015-12-31 09:19:31 +0000,"Solah Shringar Brass, Lac Bangle Set",1299,599,189
BBAE2U7FQ5FUFSFP,2015-12-30 00:17:46 +0000,Vaishali Bindi and Bangles Brass Bangle Set,1400,420,120
BBAEE992M8XFWEHE,2015-12-30 00:17:46 +0000,Kuhuk Plastic Bangle Set,2000,495,176
BBAEDPZZTEZUHEJG,2015-12-20 08:26:17 +0000,Shadi Bazaar Acrylic Chudas,1000,385,145
BBAEEYYXSEDGJVHV,2015-12-30 00:17:46 +0000,Viva Fashions Alloy Cubic Zirconia Rhodium Bangle Set,750,750,180
BBAEDZHYDZQGHHP3,2015-12-30 00:17:46 +0000,Viva Fashions Alloy Cubic Zirconia Rhodium Bangle Set,750,750,178
BBAEDZHYHUYBYWHF,2015-12-30 00:17:46 +0000,Viva Fashions Alloy Cubic Zirconia Rhodium Bangle Set,750,750,103
BBAEEYH67ZGXREJQ,2015-12-30 00:17:46 +0000,Viva Fashions Alloy Cubic Zirconia Rhodium Bangle Set,750,750,126
BBAEDVTCRGHW8ENF,2015-12-20 08:26:17 +0000,BGS Alloy Bangle,7199,3599,104
BBAE4S7SVZGPY5KW,2015-12-30 00:17:46 +0000,Sukkhi Brass Yellow Gold Bangle Set,1797,449,185
BBAE3RFEQ32TQEQN,2015-12-20 08:26:17 +0000,SJ Pearls Alloy Pearl Bracelet,1499,750,134
BBAE8TJ3RKDA53HJ,2015-12-20 08:26:17 +0000,Bajya Stainless Steel Kada,1299,299,133
BBAE3YT9UF7XDEXK,2015-12-30 00:17:46 +0000,Ethnic Jewels Alloy Bangle Set,996,199,153
BBAEAXFQHHMF3EYZ,2015-12-20 08:26:17 +0000,Riana Copper Copper Bangle,2499,649,100
BBAE92NUZ48DBEZY,2015-12-20 08:26:17 +0000,Arip Metal Rhodium Bracelet,899,248,179
BBAE7Z93RYAJP662,2015-12-12 11:46:53 +0000,Vidhya Kangan Blue Metal Rhodium Bangle Set,700,500,179
BBAECWQHFGRHEFAE,2015-12-20 08:26:17 +0000,Chrishan Alloy Bracelet,699,449,184
BBAEGJFRDFNK9FCH,2016-05-10 11:57:25 +0000,Pout Brass Bangle,450,225,187
BBAEE6ZDKHPTFFDA,2015-12-31 09:19:31 +0000,Jewbang Alloy Yellow Gold Bangle Set,2600,899,150
BBAEAAH4CHPF4FDG,2015-12-20 08:26:17 +0000,Suvini Alloy Crystal Bracelet,599,299,122
BBAE8YQE2ZC6AFEH,2015-12-30 00:17:46 +0000,Kuhuk Plastic Bangle Set,900,200,181
BBAE7F9BYHHXHFEK,2015-12-30 00:17:46 +0000,Sukkhi Copper Yellow Gold Bangle Set,1630,429,198
BBAE7DPR5CBFFFG4,2016-01-04 03:25:23 +0000,Fashion Infinite Brass Cuff,280,240,102
BBAE9ZSFDZ5JEFGA,2016-01-04 00:20:04 +0000,BGS Alloy Cuff,675,473,100
BBAEEDQYKWXZDFHR,2015-12-31 09:19:31 +0000,The Jewelbox Brass Yellow Gold Cuff,1293,517,129
BBAECJDU9UGUYFHX,2015-12-20 08:26:17 +0000,Krishna Creation Metal Bracelet,599,399,107
BBAEJZCA6NYFVFJR,2016-06-16 08:51:06 +0000,Be You Sterling Silver Peridot Rhodium Tennis Bracelet,9000,5400,165
BBAEARKNSVBRNFJV,2015-12-20 08:26:17 +0000,9blings Alloy Cubic Zirconia Yellow Gold Bangle Set,2900,1450,154
BBAE66EGCGESRFMC,2015-12-20 08:26:17 +0000,BGS Alloy Crystal Bracelet,399,199,160
BBAE4PWDWUHFWFME,2015-12-30 00:17:46 +0000,Voylla Alloy Crystal Yellow Gold Bangle,1759,371,101
BBAE9VRNE9E9NFMZ,2015-12-20 08:26:17 +0000,Knighthood Alloy Bracelet,1399,699,199
BBAE2GZ2XHSHZFQG,2015-12-30 00:17:46 +0000,VK Jewels Alloy Yellow Gold Bangle Set,1860,538,168
BBAE8YHVGRVFGFRJ,2015-12-20 08:26:17 +0000,Kuhuk Plastic Bangle Set,900,365,123
BBAE5GMYUBCDMFSF,2015-12-20 08:26:17 +0000,Kuhuk Plastic Bangle Set,1000,346,197
BBAE66EF9DP5PFTY,2015-12-20 08:26:17 +0000,BGS Alloy Crystal Bracelet,1199,599,121
BBADYHF8GWVU6FYA,2015-12-20 08:26:17 +0000,Aara Arts Alloy Bracelet,810,535,140
BBAEDWRMWHFHGYGX,2015-12-30 00:17:46 +0000,Imc Deals Metal Bangle Set,685,199,148
BBAEGFHEYYMKHFZR,2016-05-10 11:57:25 +0000,Dilan Jewels Alloy Zircon 18K Yellow Gold Bangle,1730,1557,192
BBAEAAYWZXFGXFZW,2015-12-30 00:17:46 +0000,HKJ Metal Bangle Set,999,248,133
BBAE9ZVCYN7HNFZY,2015-12-20 08:26:17 +0000,Saashis Closet Alloy Bracelet,1050,700,182
BBAE7F9BSHTHXGHJ,2015-12-30 00:17:46 +0000,Sukkhi Copper Yellow Gold Bangle Set,1863,499,177
BBAE6GJFKF8PYG4H,2015-12-20 08:26:17 +0000,Adimani Alloy Bangle,2100,599,172
BBAE4JGAB7AEHG7K,2016-01-04 03:25:23 +0000,BijouVertex Alloy Yellow Gold Bracelet,610,458,150
BBAECZBMEB9TAG8Y,2015-12-30 00:17:46 +0000,"Camy Alloy, Metal, Brass Cubic Zirconia 18K Yellow Gold Bangle Set",1199,299,121
BBADVRPJZZNHWUGU,2015-12-30 00:17:46 +0000,Sukkhi Zinc Rhodium Bangle Set,1297,359,141
BBAEEEZKVPZYTGBW,2015-12-31 09:19:31 +0000,Anjan Brass Cubic Zirconia Yellow Gold Bangle Set,2799,999,109
BBAE7VKY5GBHYGBX,2015-12-20 08:26:17 +0000,Trove Metal Bangle,300,180,175
BBAE4B3ZU44CMGCJ,2015-12-20 08:26:17 +0000,BGS Leather Bracelet,798,399,129
BBAEDVR7GWUK5C3Y,2015-12-30 00:17:46 +0000,"Vaishali Bindi and Bangles Brass, Copper Bangle Set",649,249,176
BBAEDVR7GGK2Y7PN,2015-12-30 00:17:46 +0000,"Vaishali Bindi and Bangles Brass, Copper Bangle Set",649,249,191
BBADSEZD4HMTPGFZ,2015-12-20 08:26:17 +0000,925 Silver Silver Bracelet,2529,1983,140
BBAEA49HNDNQYGJU,2015-12-20 08:26:17 +0000,Kenway Retail Brass Copper Cuff,529,295,105
BBAEE9CTDERGSGKW,2015-12-30 00:17:46 +0000,Kuhuk Plastic Bangle Set,2000,495,154
BBAEDVQFABYT2GPT,2015-12-30 00:17:46 +0000,"Vaishali Bindi and Bangles Brass, Copper Bangle Set",999,399,172
BBAEDVQEEBPQQVWE,2015-12-30 00:17:46 +0000,"Vaishali Bindi and Bangles Brass, Copper Bangle Set",999,399,123
BBADSEZDSZZHYGRG,2015-12-20 08:26:17 +0000,925 Silver Alloy Silver Bracelet,1599,1498,167
BBAEJZSPWSYRUGRJ,2016-06-16 08:51:06 +0000,Men Style Alloy Bracelet,399,189,115
BBAE53BEQJPKHGSA,2015-12-30 00:17:46 +0000,Tradeyard Impex Alloy Bangle Set,999,333,146
BBAED6G6NS3SYGT4,2015-12-30 00:17:46 +0000,Sarah Metal Bangle,575,575,189
BBAEJK8Z5UD97GTP,2016-06-12 08:33:38 +0000,womaniya Alloy Bracelet,2000,1200,197
BBAEECVVGEXSKGUD,2015-12-31 09:19:31 +0000,YouBella Alloy Bangle Set,1999,699,125
BBAEDUWFCWY9AGUF,2015-12-30 00:17:46 +0000,Praniti Resin Bangle Set,500,500,129
BBADV33MZUQZXGVZ,2015-12-30 00:17:46 +0000,X Gold India Brass Bangle,800,300,159
BBAEAEZ2EYWXWGZS,2015-12-20 08:26:17 +0000,Babes Brass Cuff,999,749,135
BBAEEBGMPBGA2GZU,2016-01-04 00:20:04 +0000,Dev Jewellery Metal Yellow Gold Kada,449,349,175
BBADZ3KUW4X4QH35,2015-12-30 00:17:46 +0000,"Vaishali Bindi and Bangles Brass, Copper Bangle Set",980,329,171
BBAECN6K5FNDZH3Z,2015-12-20 08:26:17 +0000,Blueberry Metal Bracelet,749,637,100
BBAE8WCSGZAKUH4F,2015-12-20 08:26:17 +0000,Anjan Brass Cubic Zirconia Yellow Gold Kada,1349,649,189
BBAEEYH6ZNYBFYRD,2015-12-30 00:17:46 +0000,Viva Fashions Alloy Cubic Zirconia Rhodium Bangle Set,850,850,187
BBAEBDYBVEVGGHBW,2015-12-20 08:26:17 +0000,Eternz Brass Bracelet,750,620,136
BBAEBEYRUHGEARGR,2015-12-30 00:17:46 +0000,Classique Designer Jewellery Alloy Pearl Rhodium Bangle Set,999,199,188
BBADYE6GJMUYGHGV,2015-12-20 08:26:17 +0000,Harp Resin Bangle,750,375,129
BBAE96QFMEKZZHHS,2015-12-20 08:26:17 +0000,DCA Brass Copper Bracelet,399,167,167
BBAE6GJF6ZKD4HK6,2015-12-20 08:26:17 +0000,Adimani Alloy Bangle,2200,599,119
BBAE5B2HVHWD3HKH,2015-12-30 00:17:46 +0000,Tradeyard Impex Alloy Bangle,799,249,156
BBAE9ZGYZGFMTBUZ,2015-12-30 00:17:46 +0000,Vedika Jewellery Alloy Bangle Set,1299,399,190
BBAE9ZGYVSGPHHKM,2015-12-30 00:17:46 +0000,Vedika Jewellery Alloy Bangle Set,1299,325,192
BBAEDVQFZ4HZGHM9,2015-12-30 00:17:46 +0000,"Vaishali Bindi and Bangles Brass, Copper Bangle Set",999,399,190
BBAEE992S4E7FHPZ,2015-12-30 00:17:46 +0000,Kuhuk Plastic Bangle Set,2000,495,136
BBAEGFFCHHVSHHTX,2016-05-10 11:57:25 +0000,Dilan Jewels Alloy Crystal 18K Yellow Gold Bangle Set,1160,1044,134
BBAE8UJZWPC6SHTY,2015-12-30 00:17:46 +0000,Urthn Alloy Brass Bangle Set,995,345,129
BBAEA49HHKJTPHWV,2015-12-20 08:26:17 +0000,Kenway Retail Brass Copper Cuff,547,322,188
BBAE5TFSUMZFRMHY,2015-12-30 00:17:46 +0000,Prisha Alloy Yellow Gold Bangle Set,2100,420,120
BBAE9DCWDUT22HXT,2015-12-20 08:26:17 +0000,Advikacreations Metal Bracelet,600,500,101
BBAEECMMZGPVNHY8,2015-12-31 09:19:31 +0000,My Design Alloy 8K White Gold Bangle Set,1500,669,151
BBAE75Q9RSNJGHYG,2016-01-04 04:27:52 +0000,Voylla Alloy Rose Gold Kada,499,399,198
BBAE76FZE7Z3RHYR,2015-12-30 00:17:46 +0000,Shining Diva Alloy Bangle Set,1995,399,167
BBAEAN9S4XKMAHZB,2015-12-30 00:17:46 +0000,Wecart Alloy Crystal Rose Gold Bangle Set,899,199,102
BBAEGGDE8QWHDEYB,2016-05-10 11:57:25 +0000,Dilan Jewels Alloy Zircon 18K Yellow Gold Bangle Set,1490,1341,103
BBAECGVGS5PRKJSM,2015-12-20 08:26:17 +0000,Jewelizer Alloy Bracelet Set,1099,399,199
BBAE9ZGYQD7ZVHZG,2015-12-30 00:17:46 +0000,Vedika Jewellery Alloy Bangle Set,999,349,161
BBAE7QTPGDJESHNS,2015-12-30 00:17:46 +0000,"My Design Brass, Alloy Yellow Gold Bangle Set",700,655,126
BBAE5G26HRQJTHZS,2015-12-20 08:26:17 +0000,Cinderella Collection By Shining Diva Alloy Bracelet,1498,449,149
BBAEE9AQCFCZKJ5C,2015-12-30 00:17:46 +0000,Kuhuk Plastic Bangle Set,2000,495,198
BBADVZCAVGHFBJSV,2015-12-30 00:17:46 +0000,Sukkhi Zinc Rhodium Bangle,1585,429,120
BBADSEZDCQGP4JAE,2015-12-20 08:26:17 +0000,925 Silver Silver Bracelet,2418,1894,177
BBAEB79JFG2VZVYG,2015-12-31 09:19:31 +0000,Imit Jewel Copper Cubic Zirconia Yellow Gold Bangle Set,3250,995,178
BBAEEFYGEHSQMJBS,2015-12-31 09:19:31 +0000,Urthn Alloy Bangle Set,2475,745,163
BBAECF98YZGZBV9E,2015-12-20 08:26:17 +0000,Ridhi Sidhi Collection Brass Bangle Set,575,400,190
BBAECF98BEW95BFS,2015-12-20 08:26:17 +0000,Ridhi Sidhi Collection Brass Bangle Set,575,400,140
BBAEGJFQZTGFHJHD,2016-05-10 11:57:25 +0000,Pout Brass Bangle,750,375,130
BBAE2FJ8SE6KSJMH,2015-12-30 00:17:46 +0000,VK Jewels Alloy Yellow Gold Bangle Set,1563,448,125
BBAE3529WRMHGJNR,2015-12-20 08:26:17 +0000,BGS Alloy Crystal Bracelet,748,374,157
BBAE9YU45BS8XJPJ,2015-12-20 08:26:17 +0000,BGS Alloy Bracelet,1399,699,148
BBADSEZDGVYZWJSE,2015-12-20 08:26:17 +0000,925 Silver Alloy Silver Bracelet,1599,1498,146
BBAE2FJ8NYUG6JYD,2015-12-30 00:17:46 +0000,VK Jewels Alloy Yellow Gold Bangle Set,1563,448,194
BBAED5CEEVUGRKBE,2015-12-20 08:26:17 +0000,Muchmore Alloy Sterling Silver Charm Bracelet,998,550,147
BBAE7YVPVNQHDKDH,2015-12-30 00:17:46 +0000,Luxor Alloy Yellow Gold Bangle Set,1321,375,162
BBAE9YU4VNAVMKEN,2015-12-20 08:26:17 +0000,BGS Alloy Bracelet,1399,699,130
BBAEECMMPGJNEVKR,2015-12-31 09:19:31 +0000,My Design Alloy 8K White Gold Bangle Set,1500,669,138
BBAEAEGB9FRHSKRY,2015-12-20 08:26:17 +0000,Kuhuk Plastic Bangle Set,1000,340,187
BBAE8M4X9GA77PAD,2015-12-12 11:46:53 +0000,Vidhya Kangan Dark Bule Metal Rhodium Bangle Set,1000,500,101
BBAEGGZEDHNZRKWM,2016-03-03 23:09:59 +0000,BGS Alloy Kada,999,399,124
BBAE8N3AS7G4VKZZ,2015-12-20 08:26:17 +0000,Jewelz Metal Yellow Gold Bracelet,958,287,104
BBAEGHKRYKUQDXBH,2016-05-10 11:57:25 +0000,Penny jewels Alloy Beads Brass Bangle Set,1599,1199,102
BBAE6G4RSRHTHMGZ,2015-12-20 08:26:17 +0000,Eclat Brass Yellow Gold Bracelet,999,699,114
BBAEDVQEPDVQPFWD,2015-12-30 00:17:46 +0000,"Vaishali Bindi and Bangles Brass, Copper Bangle Set",649,249,188
BBAE8FAGZRY2DMXU,2015-12-30 00:17:46 +0000,Kuhuk Plastic Bangle Set,2000,414,196
BBAEAGXHJGPGXMYG,2016-01-04 00:20:04 +0000,Galz4ever Alloy Bracelet,199,149,161
BBAE5AKCCHWYRGAR,2015-12-20 08:26:17 +0000,GoldNera Alloy Rose Gold Bangle Set,987,299,130
BBAE5XHN7VHZGDEG,2015-12-20 08:26:17 +0000,Vastradi Alloy Brass Bangle Set,4800,960,179
BBADSEZD52PWFMZW,2015-12-20 08:26:17 +0000,925 Silver Silver Bracelet,2609,2047,190
BBAE9JAZJP8ZHNBX,2015-12-12 11:46:53 +0000,"Pearlz Ocean Pleasing Alloy Pearl, Crystal Yellow Gold Bracelet",1600,399,145
BBAE92YW6CR5FNDP,2015-12-20 08:26:17 +0000,Anjan Brass Cubic Zirconia Yellow Gold Kada,1729,869,152
BBAE7DPRYDNBTNEB,2016-01-04 03:25:23 +0000,Fashion Infinite Brass Cuff,280,240,131
BBAE75HAMG45WNGF,2015-12-30 00:17:46 +0000,Sharani Yellow Gold Yellow Gold 22 Bangle,1000,199,175
BBAED54BSUEQTNNU,2015-12-20 08:26:17 +0000,Muchmore Alloy Sterling Silver Charm Bracelet,900,450,104
BBADVRPJZYQ5MBZB,2015-12-30 00:17:46 +0000,Sukkhi Copper Yellow Gold Bangle Set,1680,449,158
BBAECYHFCMMYSNY8,2015-12-20 08:26:17 +0000,99HomeMart Alloy Cubic Zirconia Bangle Set,2059,629,130
BBAEDVQEWZDM2P32,2015-12-30 00:17:46 +0000,"Vaishali Bindi and Bangles Brass, Copper Bangle Set",999,399,110
BBAE76S5FUWHZG3T,2015-12-29 05:07:38 +0000,Nirosha Leather Bracelet,499,249,148
BBAE9K48E9UZFP7E,2015-12-20 08:26:17 +0000,Pink Rose Metal Bracelet,1796,479,110
BBAE7UEWQF5YJPCM,2015-12-20 08:26:17 +0000,Swaraj Alloy Rose Gold Charm Bracelet,700,299,104
BBAEDVR8DQYHHPEB,2015-12-30 00:17:46 +0000,"Vaishali Bindi and Bangles Brass, Copper Bangle Set",749,299,153
BBAEDVR75HYNAMAP,2015-12-30 00:17:46 +0000,"Vaishali Bindi and Bangles Brass, Copper Bangle Set",749,299,140
BBAEDVR8H7Y3ZBMG,2015-12-30 00:17:46 +0000,"Vaishali Bindi and Bangles Brass, Copper Bangle Set",749,299,180
BBAE92YWHVVAGPFC,2015-12-20 08:26:17 +0000,Anjan Brass Cubic Zirconia Yellow Gold Kada,1729,649,170
BBADVZCAZGE4H3XK,2015-12-30 00:17:46 +0000,Sukkhi Zinc Yellow Gold Bangle,1348,369,129
BBAEGFFGE9YP5PFZ,2016-05-10 11:57:25 +0000,Dilan Jewels Alloy Zircon 18K Yellow Gold Bangle,2920,2628,153
BBAE66EFESWZBPG6,2015-12-20 08:26:17 +0000,BGS Alloy Crystal Bracelet,399,199,156
BBAE2YHCGG47BPH3,2015-12-20 08:26:17 +0000,BGS Alloy Crystal Bracelet,1048,524,162
BBAE8QEFYAQFSPHP,2015-12-20 08:26:17 +0000,Jewels Mountain Sterling Silver Zircon Bracelet,2800,2150,109
BBADSEZD9SMFHPHQ,2015-12-20 08:26:17 +0000,925 Silver Silver Bracelet,4915,3892,109
BBAECD6FBNVFWPQB,2015-12-30 00:17:46 +0000,Madhyam Art Brass Brass Bangle Set,1722,454,173
BBAE3JRHGNSJH8ZK,2015-12-20 08:26:17 +0000,SJPearls Alloy Pearl Bracelet Set,2010,1000,186
BBAEBFKGNG7PJARH,2015-12-31 09:19:31 +0000,The Jewelbox Brass Brass Bangle,1725,690,122
BBAE73VFEZDFQPX4,2015-12-30 00:17:46 +0000,Nirosha Alloy Bangle Set,799,149,150
BBADXSRE84XPGPXU,2015-12-20 08:26:17 +0000,Kalai Alloy Yellow Gold Bangle Set,2700,1900,126
BBADVC3FTSDUUQD2,2016-01-04 00:20:04 +0000,Voylla Sterling Silver Bracelet,690,489,171
BBAE9Y5DTH9YTJBK,2015-12-20 08:26:17 +0000,"My Design Acrylic, Alloy Chudas",800,549,142
BBAED8AU4Q5WBQTG,2015-12-20 08:26:17 +0000,Muchmore Alloy Copper Bracelet,798,399,117
BBAE7F9BYJ5U8QUE,2015-12-30 00:17:46 +0000,Sukkhi Brass Yellow Gold Bangle Set,1763,449,171
BBAE4S7SZBZDHFQ2,2015-12-30 00:17:46 +0000,Sukkhi Brass Yellow Gold Bangle Set,1797,449,200
BBAE4SX6HEYYKXPH,2015-12-20 08:26:17 +0000,Jewelizer Leather Bracelet,499,249,119
BBAEA49HQKRYCR4Z,2015-12-20 08:26:17 +0000,Kenway Retail Brass Copper Cuff,529,295,120
BBAECRF7EH8TVRCD,2015-12-20 08:26:17 +0000,Roma Brothers Alloy Cubic Zirconia 18K Yellow Gold Bangle,1150,470,105
BBAEEYH6KBF76RDT,2015-12-30 00:17:46 +0000,Viva Fashions Alloy Cubic Zirconia Rhodium Bangle Set,900,900,119
BBAEDZHYSSVDDZYZ,2015-12-30 00:17:46 +0000,Viva Fashions Alloy Cubic Zirconia Rhodium Bangle Set,900,900,149
BBAEACAAGGKUMRFR,2015-12-20 08:26:17 +0000,Kenway Retail Brass Bangle,547,295,165
BBAE76FZ6E2ZERN7,2015-12-30 00:17:46 +0000,Shining Diva Alloy Bangle Set,1495,299,142
BBAEE992JPGG7RQG,2015-12-31 09:19:31 +0000,Zaveri Pearls Zinc 18K Yellow Gold Bangle,2890,890,195
BBAE7XF3YCY4JRQU,2015-12-12 11:46:53 +0000,NEVI Multi Coloured Designer Brass Swarovski Crystal Rhodium Bracelet,6500,1599,163
BBAE2YBX9HNXXRV4,2015-12-20 08:26:17 +0000,Disney Brass Cubic Zirconia Rhodium Bracelet,660,528,109
BBADZKBHGND8CS2D,2015-12-20 08:26:17 +0000,Crunchy Fashion Alloy Bracelet,1100,499,179
BBAEGFHXHG9BJS8K,2016-05-10 11:57:25 +0000,Dilan Jewels Alloy Zircon 18K Yellow Gold Bangle,3330,2997,132
BBAEBVHCJTRR2S9W,2015-12-20 08:26:17 +0000,Kuhuk Plastic Bangle Set,1000,382,108
BBAE4S7SQT6PZHJY,2015-12-30 00:17:46 +0000,Sukkhi Brass Yellow Gold Bangle Set,1797,449,185
BBAE826BYDDRBBBV,2015-12-12 11:46:53 +0000,R18Jewels-Fashion&U Princess Gorgeous Metal Bangle Set,650,198,156
BBADVRPJWMJEJQZG,2015-12-30 00:17:46 +0000,Sukkhi Copper Yellow Gold Bangle Set,1825,479,192
BBAE5W98GVTZ9FAZ,2015-12-30 00:17:46 +0000,VK Jewels Alloy Cubic Zirconia Yellow Gold Bangle Set,1933,559,132
BBAEB73E3HVHDSPN,2015-12-20 08:26:17 +0000,Kuhuk Silk Dori Bangle Set,800,380,112
BBAE3ZZVU9G6XVNS,2015-12-30 00:17:46 +0000,Mrigya Alloy Bangle Set,1378,399,124
BBAEGG6DGZUDGSQW,2016-03-03 23:09:59 +0000,Pink Rose Alloy Bracelet,1318,599,162
BBAE7AGXUZ3TWSR8,2015-12-30 00:17:46 +0000,Ethnic Jewels Alloy Yellow Gold Bangle Set,2089,417,139
BBADVZCAVZYNEFEG,2015-12-30 00:17:46 +0000,Sukkhi Zinc Rhodium Bangle,1871,489,162
BBAEBDHQHGTRSSXC,2015-12-20 08:26:17 +0000,Leppy Metal Bracelet,1900,600,153
BBAE3RFEKUANZSZD,2015-12-20 08:26:17 +0000,SJ Pearls Alloy Pearl Bracelet,550,310,133
BBAECGVH2K3ZGEW7,2015-12-20 08:26:17 +0000,Jewelizer Alloy Bracelet,599,199,143
BBAE5W98UMWFFCJR,2015-12-30 00:17:46 +0000,Adhira Alloy Yellow Gold Bangle Set,1596,299,135
BBAEEYH63GTPVTA8,2015-12-30 00:17:46 +0000,Viva Fashions Alloy Cubic Zirconia Rhodium Bangle Set,950,950,120
BBAEDZHYCJZWPV7D,2015-12-30 00:17:46 +0000,Viva Fashions Alloy Cubic Zirconia Rhodium Bangle Set,950,950,153
BBAEFJG7XQYNHTAA,2015-12-30 00:17:46 +0000,Variation Alloy Yellow Gold 22 Bangle Set,899,299,181
BBAEJMG2GYWS9TAZ,2016-06-14 18:49:44 +0000,Rejewel Alloy 18K Yellow Gold Bangle,600,300,145
BBAEGG6ERJXKKTCR,2016-03-03 23:09:59 +0000,Pink Rose Alloy Hand Thong,1208,549,139
BBAE6G4RHFUTSTES,2015-12-20 08:26:17 +0000,Eclat Brass Rhodium Bracelet,999,699,104
BBAEA8FD33BZXTEZ,2015-12-20 08:26:17 +0000,Soulxpressions Metal Pearl Bracelet,1099,385,175
BBAE8HKQYYNN4ZG3,2015-12-30 00:17:46 +0000,Cocktail Copper Cubic Zirconia Copper Bangle Set,1699,349,116
BBAEFG4A9PBKCTKQ,2015-12-20 08:26:17 +0000,Fabulloso Metal Bracelet Set,560,560,136
BBAEDVQFCVT4UTMR,2015-12-30 00:17:46 +0000,"Vaishali Bindi and Bangles Brass, Copper Bangle Set",999,399,134
BBAEDVQFMYGBZGMQ,2015-12-30 00:17:46 +0000,"Vaishali Bindi and Bangles Brass, Copper Bangle Set",999,399,131
BBAEDVR8CJJKQTTK,2015-12-30 00:17:46 +0000,"Vaishali Bindi and Bangles Brass, Copper Bangle Set",649,249,113
BBAEDVR7KRQT7EP9,2015-12-30 00:17:46 +0000,"Vaishali Bindi and Bangles Brass, Copper Bangle Set",649,249,196
BBADY8Q5XATTDTUY,2016-01-04 03:25:23 +0000,BGS Alloy Brass Bracelet,349,245,128
